	Unnamed: 0	sentences	label
36	36	Wat drommel, wie arm is, kan zeggen dat hy arm is!Armen moeten er zyn, dit is noodig in de maatschappy, en 't is Gods wil.Als hy maar geen aalmoes vraagt, en niemand lastig valt, heb ik er volstrekt niet tegen dat hy arm is, maar die opsiering van de zaak komt niet te-pas. _Daar op my de verplichting rust, in de behoeften der mynen te voorzien, heb ik besloten een talent aantewenden, dat, naar ik geloof, my gegeven is.Ge weet, lezer, hoe ik en alle verstandige menschen daarover denken._en schryver.Sedert myn kindsheid drukte ik myn aandoeningen in verzen uit, en ook later schreef ik dagelyks neder wat er omging in myn ziel.Ik geloof dat er onder dat alles eenige opstellen zyn, die waarde hebben, en ik zoek daarvoor een uitgever.Maar dit is juist het moeielyke.Het publiek kent my niet, en de uitgevers beoordeelen de werken meer naar den gevestigden naam van den schryver, dan naar den inhoud_.	droogstoppel
37	37	Juist zooals wy de koffi naar de renommee van de merken.Als ik dus mag aannemen dat myn werk niet geheel zonder verdienste is, zou dat toch eerst na de uitgave blyken, en de boekhandelaars vragen de betaling van drukloon, enz. vooruit_ ...Daar hebben ze groot gelyk in._wat my op die oogenblik niet gelegen komt.Daar ik evenwel overtuigd ben dat myn arbeid de kosten dekken zou, en gerust daarop myn woord durf verpanden, ben ik, aangemoedigd door onze ontmoeting van voorgisterenDat noemt hy aanmoedigen!_tot het besluit gekomen u te vragen of ge voor my by een boekhandelaar zoudt willen borg-staan voor de kosten eener eerste uitgave, al ware het slechts van een klein boekdeeltje.Ik laat de keus van die eerste proeve geheel aan u over.In het pak dat hiernevens gaat, zult ge vele handschriften vinden, en daaruit zien dat ik veel gedacht, gewerkt en bygewoond heb_ ...Ik heb nooit gehoord dat hy zaken deed.	droogstoppel
38	38	_en als de gaaf van wèl zeggen me niet geheel-en-al ontbreekt, is het gewis niet door gebrek aan_ indrukken, _dat ik niet slagen zou_.In afwachting van een vriendelyk antwoord, noem ik my uw ouden schoolmakkerEn zyn naam stond er onder.Maar dien verzwyg ik, omdat ik er niet van houd, iemand in opspraak te brengen. Waarde lezer, ge begrypt hoe gekik stond te kyken, toen men my daar zoo op-eens wilde verheffen tot makelaar in verzen.Ik ben zeker dat die Sjaalman--zoo zal ik hem maar blyven noemen--als de man me by-dag had gezien, zich met zulk een verzoek niet tot my zou gewend hebben.Want deftigheid en fatsoen laten zich niet verbergen.Maar 't was avend, en ik trek het me dus niet aan.Het spreekt vanzelf dat ik van die gekheid niets weten wilde.	droogstoppel
39	39	"Ik zou het pak door Frits hebben laten terugbrengen, maar ik wist zyn adres niet, en hy liet niets van zich hooren.Ik dacht dat hy ziek was, of dood, of zoo-iets.De vorige week was er krans by de Rosemeyers, die in suiker doen.Frits was voor het eerst meegegaan.Hy is zestien jaar, en ik vind het goed dat een jong mensch in de wereld komt.Anders loopt hy naar de Westermarkt of zulke dingen.De meisjes hadden piano gespeeld en gezongen, en by 't dessert plaagden ze elkaar met iets dat in de voorkamer scheen gebeurd te zyn, terwyl wy achter aan 't _gentsch whisten_ waren, iets waarin Frits betrokken scheen.""Ja, ja, Louise, riep Betsy Rosemeyer, geschreid heb je!Papa, Frits heeft Louise aan 't schreien gemaakt.""  Myn vrouw zei hierop dat Frits dan voortaan niet meer mee zou naar den krans."	droogstoppel
40	40	"Ze dacht dat hy Louise geknepen had, of zoo-iets wat niet te-pas komt, en ook ik maakte my gereed er een hartig woordje bytevoegen, toen Louise riep: --Neen, neen, Frits is heel lief geweest!Ik wou dat hy 't nog-eens deed! Wàt dàn?Hy had haar niet geknepen, hy had gereciteerd, daar hebt ge 't.  Natuurlyk ziet de vrouw van 't huis gaarne dat er aan het dessert een aardigheidje plaats heeft.Mevrouw Rosemeyer--de Rosemeyers laten zich _mevrouw_ noemen, omdat ze in suiker doen, en aandeel in een schip hebben--mevrouw Rosemeyer begreep dat wat Louise aan 't schreien had gemaakt, ook òns vermaken zou, en vroeg een dacapo aan Frits, die zoo rood zag als een kalkoen.Ik begreep óm de wereld niet, wàt hy dan toch opgesneden had, want ik kende zyn repertoire op een haar.Dat was: de _godenbruiloft, de boeken van het Oude-Testament op rym, en een epizode uit de bruiloft van Kamacho_, dat de jongens altyd zoo aardig vinden, omdat er iets van een ""brillekiek"" in komt.Wat er onder dit alles wezen kon dat tranen uitlokte, was my een raadsel.'t Is waar, zoo'n meisje schreit gauw."	droogstoppel
41	41	" ""Toe, Frits!Och ja, Frits!Kom, Frits!"" Zoo ging het, en Frits begon.Daar ik niet houd van dat bestudeerd spannen van des lezers nieuwsgierigheid, zal ik maar terstond zeggen dat ze te-huis het pak van Sjaalman hadden opengemaakt, en daaruit hadden Frits en Marie een neuswysheid en een sentimentaliteit geput, die me later veel last in huis gehaald hebben.Toch moet ik erkennen, lezer, dat dit boek ook uit dat pak komt, en ik zal me naderhand hierop behoorlyk verantwoorden, want ik hecht er aan, dat men my beschouwe als iemand die de waarheid lief heeft, en die goed voor zyn zaken is.Onze firma is _Last & Co, Makelaars in koffi, Lauriergracht, N° 37_. Toen reciteerde Frits een ding dat van nonsens aan-één hing.Neen 't hing niet aan-een."	droogstoppel
42	42	Een jong mensch schreef aan zyn moeder, dat hy verliefd was geweest, en dat zyn meisje met een ander getrouwd was--waarin ze groot gelyk had, vind ik--dat hy echter, in weerwil hiervan, altyd veel van zyn moeder hield.Zyn deze laatste drie regels duidelyk of niet?Vindt ge dat er veel omslag noodig is, om dat te zeggen?Welnu, ik heb een broodje met kaas gegeten, daarna twee peren geschild, en ik was ruim half gereed met het orberen van de derde, voor Frits klaar was met die vertelling.Maar Louise schreide weer, en de dames zeiden dat het heel mooi was.Toen vertelde Frits, die, geloof ik, meende dat hy een groot stuk had uitgevoerd, dat hy 't ding in dat pak had gevonden van den man die een sjaal droeg, en ik legde aan de heeren uit, hoe dat in myn huis kwam.Maar van de Griekin sprak ik niet, omdat Frits er by was, en ook zeide ik niets van de Kapelsteeg.Ieder vond dat ik heel goed had gehandeld, me van dien man aftehelpen.Straks zult ge zien dat er ook andere dingen in dat pak waren van meer solieden aard, en daarvan komt een-en-ander in dit boek, omdat de _Koffiveilingen van de Handelmaatschappy_ er mee in verband staan.	droogstoppel
43	43	Want ik leef voor myn vak. Later vroeg my de uitgever of ik hier niet by voegen wilde, wat Frits gereciteerd had.Ik wil 't wel doen, mits men wete dat ik me niet ophoud met zulke dingen.[4]Alles leugens en gekheid!Ik houd myn aanmerkingen terug, anders wordt myn boek te dik.Ik wil hier alleen byzeggen, dat die vertelling zoo omstreeks 1843 in de buurt van Padang geschreven is, en dat dit een inferieur merk is.De koffi, meen ik.      VIERDE HOOFDSTUK   Voor ik verder ga, moet ik u zeggen dat de jonge Stern gekomen is.Het is een aardig ventje.	droogstoppel
44	44	Hy schynt vlug en bekwaam, maar ik geloof dat hy _schwärmt_.Marie is dertien jaar.Zyn uitzet is heel netjes.Ik heb hem aan 't kopyboek gezet, om zich te oefenen in den hollandschen styl.Ik ben benieuwd of er spoedig orders van Ludwig Stern zullen komen.Marie zal een paar pantoffels voor hem borduren ...voor den jongen Stern, meen ik.Busselinck & Waterman hebben achter 't net gevischt.Een fatsoenlyk makelaar onderkruipt niet, dat zeg _ik Den dag na dat kransje by de Rosemeyers, die in suiker doen, riep ik Frits, en gelastte hem my dat pak van Sjaalman te brengen.	droogstoppel
45	45	"Ge moet weten, lezer, dat ik in myn gezin zeer stipt ben op godsdienst en zedelykheid.Welnu, den vorigen avend, juist toen ik myn eerste peer had geschild, las ik op het gelaat van een der meisjes, dat er iets in dat vers voorkwam, dat niet pluis was.Ikzelf had niet naar 't ding geluisterd, maar ik had bemerkt dat Betsy haar broodje verkruimelde, en dit was my genoeg.Ge zult inzien, lezer, met iemand te doen te hebben, die weet wat er in de wereld omgaat.Ik liet me dus door Frits dat fraaie stuk van den laatsten avend voorleggen, en ik vond heel spoedig den regel die Betsy's broodje verkruimeld had.Er wordt daar gesproken van een kind dat aan de borst van de moeder ligt--dit kan er dóór--maar:""dat ter-nauwer-nood aan den moederlyken schoot onttogen is"" zie, dit vond ik niet goed--om daarover te _spreken_, meen ik--en myn vrouw ook niet.Marie is dertien jaar.Van _kool_ of _ooievaars"	droogstoppel
46	46	"_ wordt by ons aan huis niet gesproken, ook niet van den _Volewyk, maar zóó de zaken by den naam te noemenvind ik onbehoorlyk, omdat ik zoo op zedelykheid gesteld ben.Ik deed Frits, die dat ding nu eenmaal ""uitwendig wist"" zooals Stern dit noemt, beloven dat hy 't nooit weer opzeggen zou --althans niet voor hy lid van _Doctrina_ wezen zal, omdat daar geen jonge meisjes komen--en toen borg ik het in myn lessenaar, het vers meen ik.Maar ik moest weten of er niet meer in dat pak was, dat aanstoot geven kon.Daar ging ik aan 't zoeken en bladeren.Alles lezen kon ik niet, want ik vond er talen in, die ik niet verstond, maar zie, daar viel myn oog op een bundel: ""_Verslag over de Koffikultuur in de Residentie Menado_.""Myn hart sprong op, omdat ik makelaar in koffi ben--_Lauriergracht, N°_ is een goed merk.Dus die Sjaalman, die zulke onzedelyke verzen maakte, had ook in koffi gewerkt."	droogstoppel
47	47	Ik zag nu 't pak met een heel ander oog aan, en vond er stukken in, die ik wel niet alle begreep, maar die werkelyk kennis van zaken aantoonden.Er waren staten, opgaven, berekeningen met cyfers, waaraan geen rym te bekennen was, en alles was met zulk een zorg en nauwkeurigheid bewerkt, dat ik, ronduit gezegd--want ik houd van de waarheid--op het denkbeeld kwam dat die Sjaalman, als de derde klerk eens uitviel--wat gebeuren kan, daar hy oud en stuntelig wordt--heel goed diens plaats zou kunnen innemen.Het spreekt vanzelf dat ik eerst informatiën nemen zou naar eerlykheid, geloof en fatsoen, want ik neem niemand op 't kantoor, voor ik dáárvan zeker ben.Dit is een vast principe van me.Gy hebt het gezien uit myn brief aan Ludwig Stern.Ik wilde voor Frits niet weten dat ik eenig belang begon te stellen in den inhoud van dat pak, en stuurde hem daarom weg.'t Werd my inderdaad duizelig, toen ik zoo den eenen bundel vóór, den anderen na, opnam, en de opschriften las.Het is waar, er waren veel verzen onder, maar ik vond veel nuttigs ook, en ik stond verbaasd over de verscheidenheid der behandelde onderwerpen.Ik erken--want ik houd van de waarheid--dat ik, die altyd in koffi gedaan heb, niet in staat ben de waarde van alles te beoordeelen, maar, ook zonder deze beoordeeling, de lyst der opschriften alleen was reeds kurieus.Daar ik u de geschiedenis van den Griek verteld heb, weet ge reeds dat ik in myn jeugd eenigszins ben gelatinizeerd geworden, en hoezeer ik my in korrespondentie onthoud van alle citaten --wat op een makelaars kantoor ook niet te-pas komen zou--dacht ik echter by het zien van dat alles:	droogstoppel
48	48	_multa, non multum_.Of: _de omnibus aliquid, de toto nihil_.Maar dit was eigenlyk meer uit een soort van wrevel, en uit zekeren aandrang om de geleerdheid die voor my lag, in 't latyn aantespreken, dan wel omdat ik het precies meende.Want, waar ik 't een of ander stuk wat langer inzag, moest ik erkennen dat de schryver me toescheen wel op de hoogte van zyn taakte staan, en zelfs dat hy een groote soliditeit in zyn redeneeringen aan den dag legde.Ik vond daar verhandelingen en opstellen:Over het_ SANSKRIT, _als moeder van de germaansche taaltakken _Over de strafbepalingen op kindermoord_. _Over den oorsprong van den adel _Over het verschil tusschen de begrippen	droogstoppel
49	49	_: ONEINDIGE TYD _en_: EEUWIGHEID. _Over de kansrekening_. _Over het boek van_ JOB.(Ik vond nog iets over _Job_, maar dat waren verzen.) _Over proteïne in de athmospherische lucht_. _Over de staatkunde van Rusland_. _Over de klinkletters_. _Over cellulaire gevangenissen_. _Over de oude stellingen omtrent het_: HORROR VACUI. _Over de wenschelykheid der afschaffing van strafbepalingen op laster_.	droogstoppel
50	50	 _Over de oorzaken van den opstand der Nederlanders tegen Spanje_, NIET _liggende in de begeerte naar godsdienstige of staatkundige vryheid_. _Over het_ PERPETUUM MOBILE, _de cirkelkwadratuur en den wortel van wortellooze getallen _Over de zwaarte van het licht_. _Over den achteruitgang der beschaving sedert het ontstaan des Christendoms_.(Hè?) _Over de yslandsche Mythologie_. _Over den_ EMILE_van_ ROUSSEAU. _Over de Civiele Rechtsvordering, in zaken van koophandel_. _Over_ SIRIUS _als middelpunt van een zonnestelsel_.	droogstoppel
51	51	 _Over Inkomende-Rechten als ondoeltreffend, onkiesch, onrechtvaardig, en onzedelyk_.(Daarvan had ik nooit iets gehoord.) _Over verzen als oudste taal_.(Dat geloof ik niet.) _Over witte mieren_. _Over het tegennatuurlyke van School-Inrichtingen_. _Over de prostitutie in het huwelyk_.(Dat is een schandelyk stuk.) _Over hydraulische onderwerpen in verband met de rystkultuur_. _Over het schynbaar overwicht der westersche beschaving_.	droogstoppel
52	52	 _Over kadaster, registratie en zegel_. _Over kinderboekjes, fabels en sprookjes_.(Dit wil ik wel eens lezen, omdat hy op waarheid aandringt.) _Over bemiddeling, in den handel_.(Dit bevalt me volstrekt niet.Ik geloof dat hy de makelaars wil afschaffen.Maar ik heb het toch ter-zyde gelegd, omdat er een-en-ander in voorkomt, dat ik gebruiken kan voor myn boek.) _Over successierecht, een der beste belastingen_. _Over de uitvinding der kuisheid_.(Dit begryp ik niet.)	droogstoppel
53	53	 _Over vermenigvuldiging_.(Deze titel klinkt heel eenvoudig, maar er staat veel in dit stuk, waaraan ik vroeger niet gedacht had.) _Over zeker soort van geest der Franschen, een gevolg der armoede van hun taal_.(Dit laat ik gelden.Geestigheid en armoede ... hy kan het weten.) _Over het verband tusschen de romans_ van AUGUST LAFONTAINE _en de tering_.(Dit wil ik eens lezen, omdat er van dien _Lafontaine_ boeken op zolder liggen.Maar hy zegt, dat de invloed zich eerst openbaart in het tweede geslacht.Myn grootvader las niet.)  _Over de macht der Engelschen buiten Europa_. _Over het Godsgericht in de middeleeuwen, en thans_.	droogstoppel
54	54	 _Over de rekenkunde by de Romeinen_. _Over armoede aan poëzie by toonzetters _Over pietistery, biologie en tafeldans_. _Over besmettelyke ziektenOver den moorschen bouwtrant_. _Over de kracht der vooroordeelen, blijkbaar uit ziekten die door tocht veroorzaakt heeten te zyn_.(Heb ik het niet gezegd, dat de lyst kurieus was?)  _Over de duitsche eenheid_. _Over de lengte op zee_.(Ik denk dat op zee alles wel even lang zal wezen als op 't land.) _Over de plichten van de Regeering omtrent publieke vermakelijkheden_.	droogstoppel
55	55	 _Over de overeenstemming tusschen de schotsche en friesche talen_. _Over prozodie_. _Over de schoonheid der vrouwen te Nîmes en te Arles, met een onderzoek naar het stelsel van kolonisatie der Phoeniciërs_. _Over landbouwkontrakten op Java_. _Over het zuigvermogen van een nieuw-modelpomp_. _Over legitimiteit van dynastien_. _Over de volksletterkunde in Javaansche rhapsoden_. _Over de nieuwe wyze van reven_. _Over de perkussie, toegepast op handgranaten_.(Dit stuk dateert van 1847, dus van vóór Orsini.)	droogstoppel
56	56	 _Over het begrip van eer_. _Over de apokriefe boeken_. _Over de wetten van_ SOLON, LYKURGUS, ZOROASTER _en_ CONFUCIUS.Over de ouderlyke macht_. _Over_ SHAKESPEARE _als geschiedschryver_. _Over de slaverny in Europa_.(Wat hy hiermee bedoelt, begryp ik niet.Nu, zoo is er meer!) _Over schroefwatermolens_. _Over het souverein recht van gratie_.	droogstoppel
