	sentences	label
297	So I made Fred, who knew it by heart, promise that he would not repeat it again,—at least not before he was member of Doctrina, because no young girls come there,—and then I put it in my writing-desk, I mean the verse.	droogstoppel
298	But I wanted to know whether there was anything else of an offensive nature in the parcel ; I began to look and to inspect every thing.	droogstoppel
299	"I could not read all, for a great deal was written in foreign languages which I did not understand, but at last I caught sight of a treatise entitled "" Account of the Coffee Culture in the Residency of Menado."	droogstoppel
300	""" My heart leaped for joy, because I am a coffee-broker, at No. 37 Laurier Canal, and "" Menado"" is a very good mark."	droogstoppel
301	So this Shawlman, who made immoral verses, had been in the Coffee trade.	droogstoppel
302	I looked at the parcel with quite a different eye.	droogstoppel
303	I saw treatises in it which I did not completely understand, but they showed a knowledge of business.	droogstoppel
304	There were   statements, problems, computations, which I could not understand at all, and everything was done with so much care and exactness, that I, to speak plainly,—for I am a lover of truth,—thought this Shawlman, if perhaps the third clerk left,—a likely event, as he is old and dull,— could very well take his place.	droogstoppel
305	Of course I should like, first of all, to have testimony as to his honesty, religion, and respectability, for I will not take anybody into my office until I am satisfied on these points.	droogstoppel
306	This is a fixed principle with me.	droogstoppel
307	You have seen it in my letter to Ludwig Stem.	droogstoppel
308	I did not care to show Fred that I began to take an interest in the contents of the parcel ; and therefore I made him go away.	droogstoppel
309	I grew quite dizzy when I took in hand one treatise after another, and read the titles.	droogstoppel
310	It is true, there were many verses among them, but also much that was useful, and I was astonished at the variety of the different subjects.	droogstoppel
311	I acknowledge—for I love truth —that I, who have always been engaged in the coffee trade, am not in a position to criticise ; but without going so far as criticising, I can pronounce the list of the different titles curious enough.	droogstoppel
312	"As I have told you the history of the Greek, you know that in my youth I was taught Latin, and though I avoid quotations in my correspondence— which would not be right in a broker's office—yet I thought, on seeing all these things : "" De omnibus aliquid, de toto nihil,"" or "" Multa non multum."""	droogstoppel
313	Yet I said this more out of anger, and a desire to speak in Latin of all this learning before me, than because I meant it.	droogstoppel
314	For if I examined something or other for a time, I was bound to confess that the author appeared to know all about it, and had even a great deal of sound argument in support of his opinions.	droogstoppel
315	"I found in the parcel treatises and disquisitions— On the Sanscrit, as the Mother of the Teutonic Languages On the Punishment of Infanticide ; On the Origin of the Nobility ; On the Difference between the Ideas : "" Infinite time,"" and "" Eternity ;"" On the Theory of Chances ; On the Book of Job—(there was something else about Job ; but in verse) ;"	droogstoppel
316	"On the Proteine in the Atmospheric Air ; On Russian Politics ; On the Vowels ; On the Cellular Prisons ; On the Ancient Hypotheses ; Of the "" Horror vacui ;"" On the Desirableness of the Abolition of Punishments for Slander ; On the Causes of the Revolt of the Dutch against Spain, not being the Desire for Religious or Political Freedom ;   On Perpetual Motion, the Squaring of the Circle, and the Extraction of the Square Root of Surds ; On the Ponderability of Light ; On the Decline of Civilisation since the Commence ment of Christianity ; On the Mythology of Iceland ; On the Emile of Rousseau ; On Sirius as the Centre of the Solar System ; On Import Duties as Useless, Indelicate, Unjust, and Immoral—(of this I had never heard before) ;"	droogstoppel
317	On Verse as the Most Ancient Language—(this I do not believe) ;	droogstoppel
318	On White Ants ; On the Unnaturalness of Schools ; On Hydraulic Matter in connexion with Rice Culture ; On the Apparent Ascendency of the Western Civilisation ; On the Price of Java Coffee—(this I have put aside) ;	droogstoppel
319	On the Secret Societies of the Chinese, etc. etc. etc.	droogstoppel
320	And this was not all.	droogstoppel
321	I found, not to speak of the verses —which were in all languages—many small treatises having no title ;—romances in Malay, war-songs in Javanese, and what not.	droogstoppel
322	I found also letters, many of them in languages which I did not understand.	droogstoppel
323	Some were directed to him, others written by him, or were only copies ; but evidently made for some particular purpose ; for all were signed by other persons, who testified that they agreed with   the original.	droogstoppel
324	I saw also extracts from diaries, notes and thoughts at random—some very much so.	droogstoppel
325	I had, as I said before, laid aside some treatises, because it appeared to me that they would be useful in my business, and I live for my business ;—but I must confess that I .was at a loss to know what to do with the rest.	droogstoppel
326	I could not return him the parcel ; for I did not know where he lived.	droogstoppel
327	It was open now.	droogstoppel
328	I could not deny that I had looked at the contents —[and I should not have denied it, being so fond of truth], —because I had tried in vain to do it up exactly as it had been before.	droogstoppel
329	Moreover, I could not dissemble that some dissertations on Coffee interested me, and that I should like to make some use of them.	droogstoppel
330	Every day I read here and there some pages, and became more and more convinced that the author must have been a coffee-broker, to become so completely acquainted with all sort of things in the world.	droogstoppel
331	I am quite sure that the Rosemeyers, who trade in sugar, have not acquired such extensive knowledge.	droogstoppel
332	Now I feared that this Shawlman would drop in unexpectedly, and again have something to tell me.	droogstoppel
